T,O,H,L,C,V,A,N,BV,BA
1500262200000,0.00004209,0.00004209,0.00004209,0.00004209,0.00000000,0.00000000,0,0.00000000,0.00000000
1500262260000,0.00004209,0.00004209,0.00004209,0.00004209,0.00000000,0.00000000,0,0.00000000,0.00000000
1500262320000,0.00004209,0.00004209,0.00004209,0.00004209,0.00000000,0.00000000,0,0.00000000,0.00000000
1500262380000,0.00004209,0.00004209,0.00004209,0.00004209,0.00000000,0.00000000,0,0.00000000,0.00000000
1500262440000,0.00004209,0.00004209,0.00004209,0.00004209,0.00000000,0.00000000,0,0.00000000,0.00000000
1500262500000,0.00004209,0.00004209,0.00004209,0.00004209,0.00000000,0.00000000,0,0.00000000,0.00000000
1500262560000,0.00004209,0.00004209,0.00004209,0.00004209,0.00000000,0.00000000,0,0.00000000,0.00000000
1500262620000,0.00004209,0.00004209,0.00004209,0.00004209,0.00000000,0.00000000,0,0.00000000,0.00000000
1500262680000,0.00004209,0.00004209,0.00004209,0.00004209,0.00000000,0.00000000,0,0.00000000,0.00000000
1500262740000,0.00004209,0.00004209,0.00004209,0.00004209,0.00000000,0.00000000,0,0.00000000,0.00000000
1500262800000,0.00004209,0.00004209,0.00004209,0.00004209,0.00000000,0.00000000,0,0.00000000,0.00000000
1500262860000,0.00004091,0.00004091,0.00004090,0.00004090,20523.00000000,0.83947670,4,0.00000000,0.00000000
1500262920000,0.00004090,0.00004090,0.00004090,0.00004090,0.00000000,0.00000000,0,0.00000000,0.00000000
1500262980000,0.00004090,0.00004090,0.00004090,0.00004090,0.00000000,0.00000000,0,0.00000000,0.00000000
1500263040000,0.00004090,0.00004090,0.00004090,0.00004090,0.00000000,0.00000000,0,0.00000000,0.00000000
1500263100000,0.00004090,0.00004090,0.00004090,0.00004090,0.00000000,0.00000000,0,0.00000000,0.00000000
1500263160000,0.00004090,0.00004090,0.00004090,0.00004090,0.00000000,0.00000000,0,0.00000000,0.00000000
1500263220000,0.00004090,0.00004090,0.00004090,0.00004090,0.00000000,0.00000000,0,0.00000000,0.00000000
1500263280000,0.00004015,0.00004015,0.00004013,0.00004013,4297.00000000,0.17252133,3,0.00000000,0.00000000
1500263340000,0.00004013,0.00004013,0.00004013,0.00004013,0.00000000,0.00000000,0,0.00000000,0.00000000
1500263400000,0.00004013,0.00004013,0.00004013,0.00004013,0.00000000,0.00000000,0,0.00000000,0.00000000
1500263460000,0.00004013,0.00004013,0.00004013,0.00004013,0.00000000,0.00000000,0,0.00000000,0.00000000
1500263520000,0.00004013,0.00004013,0.00004013,0.00004013,0.00000000,0.00000000,0,0.00000000,0.00000000
1500263580000,0.00004188,0.00004188,0.00004188,0.00004188,44.00000000,0.00184272,1,44.00000000,0.00184272
1500263640000,0.00004188,0.00004188,0.00004188,0.00004188,0.00000000,0.00000000,0,0.00000000,0.00000000
1500263700000,0.00004186,0.00004186,0.00004186,0.00004186,39.00000000,0.00163254,1,39.00000000,0.00163254
1500263760000,0.00004186,0.00004186,0.00004186,0.00004186,0.00000000,0.00000000,0,0.00000000,0.00000000
1500263820000,0.00004013,0.00004013,0.00003883,0.00003883,100000.00000000,3.93067055,12,0.00000000,0.00000000
1500263880000,0.00003883,0.00003883,0.00003800,0.00003800,100000.00000000,3.83743657,5,0.00000000,0.00000000
1500263940000,0.00003800,0.00003800,0.00003800,0.00003800,0.00000000,0.00000000,0,0.00000000,0.00000000
1500264000000,0.00003800,0.00003800,0.00003800,0.00003800,0.00000000,0.00000000,0,0.00000000,0.00000000
1500264060000,0.00003801,0.00003801,0.00003800,0.00003800,9220.00000000,0.35036095,2,0.00000000,0.00000000
1500264120000,0.00003800,0.00003800,0.00003800,0.00003800,0.00000000,0.00000000,0,0.00000000,0.00000000
1500264180000,0.00003800,0.00003800,0.00003800,0.00003800,0.00000000,0.00000000,0,0.00000000,0.00000000
1500264240000,0.00003800,0.00003800,0.00003800,0.00003800,0.00000000,0.00000000,0,0.00000000,0.00000000
1500264300000,0.00003800,0.00003800,0.00003800,0.00003800,0.00000000,0.00000000,0,0.00000000,0.00000000
1500264360000,0.00003800,0.00003800,0.00003800,0.00003800,0.00000000,0.00000000,0,0.00000000,0.00000000
1500264420000,0.00003800,0.00003800,0.00003800,0.00003800,0.00000000,0.00000000,0,0.00000000,0.00000000
1500264480000,0.00003800,0.00003800,0.00003800,0.00003800,0.00000000,0.00000000,0,0.00000000,0.00000000
1500264540000,0.00003800,0.00003800,0.00003800,0.00003800,0.00000000,0.00000000,0,0.00000000,0.00000000
1500264600000,0.00003800,0.00003800,0.00003800,0.00003800,0.00000000,0.00000000,0,0.00000000,0.00000000
1500264660000,0.00003800,0.00003800,0.00003800,0.00003800,0.00000000,0.00000000,0,0.00000000,0.00000000
1500264720000,0.00003800,0.00003800,0.00003800,0.00003800,0.00000000,0.00000000,0,0.00000000,0.00000000
1500264780000,0.00003800,0.00003800,0.00003800,0.00003800,0.00000000,0.00000000,0,0.00000000,0.00000000
1500264840000,0.00003800,0.00003800,0.00003800,0.00003800,0.00000000,0.00000000,0,0.00000000,0.00000000
1500264900000,0.00004137,0.00004137,0.00004137,0.00004137,200.00000000,0.00827400,1,200.00000000,0.00827400
1500264960000,0.00004137,0.00004137,0.00004137,0.00004137,0.00000000,0.00000000,0,0.00000000,0.00000000
1500265020000,0.00004137,0.00004137,0.00004137,0.00004137,0.00000000,0.00000000,0,0.00000000,0.00000000
1500265080000,0.00004137,0.00004137,0.00004137,0.00004137,0.00000000,0.00000000,0,0.00000000,0.00000000
1500265140000,0.00004137,0.00004137,0.00004137,0.00004137,0.00000000,0.00000000,0,0.00000000,0.00000000
1500265200000,0.00004137,0.00004137,0.00004137,0.00004137,0.00000000,0.00000000,0,0.00000000,0.00000000
1500265260000,0.00004137,0.00004137,0.00004137,0.00004137,0.00000000,0.00000000,0,0.00000000,0.00000000
1500265320000,0.00003950,0.00003950,0.00003950,0.00003950,800.00000000,0.03160000,1,0.00000000,0.00000000
1500265380000,0.00003950,0.00003950,0.00003950,0.00003950,0.00000000,0.00000000,0,0.00000000,0.00000000
1500265440000,0.00003950,0.00003950,0.00003950,0.00003950,0.00000000,0.00000000,0,0.00000000,0.00000000
1500265500000,0.00003950,0.00003950,0.00003950,0.00003950,0.00000000,0.00000000,0,0.00000000,0.00000000
1500265560000,0.00003950,0.00003950,0.00003950,0.00003950,0.00000000,0.00000000,0,0.00000000,0.00000000
1500265620000,0.00003950,0.00003950,0.00003950,0.00003950,0.00000000,0.00000000,0,0.00000000,0.00000000
1500265680000,0.00003860,0.00003860,0.00003860,0.00003860,5400.00000000,0.20844000,2,0.00000000,0.00000000
1500265740000,0.00003810,0.00003810,0.00003810,0.00003810,2000.00000000,0.07620000,1,0.00000000,0.00000000
1500265800000,0.00003802,0.00003802,0.00003802,0.00003802,8000.00000000,0.30416000,1,0.00000000,0.00000000
1500265860000,0.00003802,0.00003802,0.00003802,0.00003802,0.00000000,0.00000000,0,0.00000000,0.00000000
1500265920000,0.00003802,0.00003802,0.00003802,0.00003802,0.00000000,0.00000000,0,0.00000000,0.00000000
1500265980000,0.00003810,0.00003810,0.00003810,0.00003810,2550.00000000,0.09715500,1,0.00000000,0.00000000
1500266040000,0.00003812,0.00003812,0.00003805,0.00003805,4520.00000000,0.17210140,5,0.00000000,0.00000000
1500266100000,0.00003805,0.00003805,0.00003805,0.00003805,0.00000000,0.00000000,0,0.00000000,0.00000000
1500266160000,0.00003805,0.00003805,0.00003805,0.00003805,0.00000000,0.00000000,0,0.00000000,0.00000000
1500266220000,0.00003805,0.00003805,0.00003805,0.00003805,0.00000000,0.00000000,0,0.00000000,0.00000000
1500266280000,0.00003805,0.00003805,0.00003805,0.00003805,0.00000000,0.00000000,0,0.00000000,0.00000000
1500266340000,0.00003805,0.00003805,0.00003805,0.00003805,0.00000000,0.00000000,0,0.00000000,0.00000000
1500266400000,0.00003805,0.00003805,0.00003805,0.00003805,0.00000000,0.00000000,0,0.00000000,0.00000000
1500266460000,0.00003805,0.00003805,0.00003805,0.00003805,0.00000000,0.00000000,0,0.00000000,0.00000000
1500266520000,0.00003805,0.00003805,0.00003805,0.00003805,1000.00000000,0.03805000,1,0.00000000,0.00000000
1500266580000,0.00003802,0.00003802,0.00003802,0.00003802,11000.00000000,0.41822000,2,0.00000000,0.00000000
1500266640000,0.00003802,0.00003802,0.00003802,0.00003802,0.00000000,0.00000000,0,0.00000000,0.00000000
1500266700000,0.00003800,0.00003800,0.00003800,0.00003800,36268.00000000,1.37818400,4,0.00000000,0.00000000
1500266760000,0.00003758,0.00003758,0.00003758,0.00003758,1680.00000000,0.06313440,2,0.00000000,0.00000000
1500266820000,0.00003757,0.00003757,0.00003757,0.00003757,4224.00000000,0.15869568,1,0.00000000,0.00000000
1500266880000,0.00003757,0.00003757,0.00003757,0.00003757,0.00000000,0.00000000,0,0.00000000,0.00000000
1500266940000,0.00003757,0.00003757,0.00003757,0.00003757,0.00000000,0.00000000,0,0.00000000,0.00000000
1500267000000,0.00003757,0.00003757,0.00003757,0.00003757,0.00000000,0.00000000,0,0.00000000,0.00000000
1500267060000,0.00003757,0.00003757,0.00003757,0.00003757,0.00000000,0.00000000,0,0.00000000,0.00000000
1500267120000,0.00003757,0.00003757,0.00003757,0.00003757,0.00000000,0.00000000,0,0.00000000,0.00000000
1500267180000,0.00003757,0.00003757,0.00003756,0.00003756,23401.00000000,0.87897557,3,0.00000000,0.00000000
1500267240000,0.00003756,0.00003756,0.00003756,0.00003756,0.00000000,0.00000000,0,0.00000000,0.00000000
1500267300000,0.00003756,0.00003756,0.00003756,0.00003756,0.00000000,0.00000000,0,0.00000000,0.00000000
1500267360000,0.00003756,0.00003756,0.00003756,0.00003756,0.00000000,0.00000000,0,0.00000000,0.00000000
1500267420000,0.00003756,0.00003756,0.00003756,0.00003756,0.00000000,0.00000000,0,0.00000000,0.00000000
1500267480000,0.00003756,0.00003756,0.00003756,0.00003756,0.00000000,0.00000000,0,0.00000000,0.00000000
1500267540000,0.00003756,0.00003756,0.00003756,0.00003756,0.00000000,0.00000000,0,0.00000000,0.00000000
1500267600000,0.00003756,0.00003756,0.00003756,0.00003756,0.00000000,0.00000000,0,0.00000000,0.00000000
1500267660000,0.00003756,0.00003756,0.00003756,0.00003756,0.00000000,0.00000000,0,0.00000000,0.00000000
1500267720000,0.00003756,0.00003756,0.00003756,0.00003756,0.00000000,0.00000000,0,0.00000000,0.00000000
1500267780000,0.00003756,0.00003756,0.00003756,0.00003756,0.00000000,0.00000000,0,0.00000000,0.00000000
1500267840000,0.00003756,0.00003756,0.00003756,0.00003756,0.00000000,0.00000000,0,0.00000000,0.00000000
1500267900000,0.00003756,0.00003756,0.00003756,0.00003756,0.00000000,0.00000000,0,0.00000000,0.00000000
1500267960000,0.00003756,0.00003756,0.00003756,0.00003756,0.00000000,0.00000000,0,0.00000000,0.00000000
1500268020000,0.00003756,0.00003756,0.00003756,0.00003756,0.00000000,0.00000000,0,0.00000000,0.00000000
1500268080000,0.00003756,0.00003756,0.00003756,0.00003756,0.00000000,0.00000000,0,0.00000000,0.00000000
1500268140000,0.00003756,0.00003756,0.00003756,0.00003756,0.00000000,0.00000000,0,0.00000000,0.00000000
1500268200000,0.00003756,0.00003756,0.00003756,0.00003756,0.00000000,0.00000000,0,0.00000000,0.00000000
1500268260000,0.00003756,0.00003756,0.00003756,0.00003756,0.00000000,0.00000000,0,0.00000000,0.00000000
1500268320000,0.00003756,0.00003756,0.00003756,0.00003756,0.00000000,0.00000000,0,0.00000000,0.00000000
1500268380000,0.00003756,0.00003756,0.00003756,0.00003756,0.00000000,0.00000000,0,0.00000000,0.00000000
1500268440000,0.00003756,0.00003756,0.00003756,0.00003756,0.00000000,0.00000000,0,0.00000000,0.00000000
1500268500000,0.00003756,0.00003756,0.00003756,0.00003756,0.00000000,0.00000000,0,0.00000000,0.00000000
1500268560000,0.00003756,0.00003756,0.00003756,0.00003756,0.00000000,0.00000000,0,0.00000000,0.00000000
1500268620000,0.00003756,0.00003756,0.00003756,0.00003756,0.00000000,0.00000000,0,0.00000000,0.00000000
1500268680000,0.00003756,0.00003756,0.00003756,0.00003756,0.00000000,0.00000000,0,0.00000000,0.00000000
1500268740000,0.00003756,0.00003756,0.00003756,0.00003756,0.00000000,0.00000000,0,0.00000000,0.00000000
1500268800000,0.00003756,0.00003756,0.00003756,0.00003756,0.00000000,0.00000000,0,0.00000000,0.00000000
1500268860000,0.00003756,0.00003756,0.00003756,0.00003756,0.00000000,0.00000000,0,0.00000000,0.00000000
1500268920000,0.00003999,0.00004090,0.00003999,0.00004090,32789.00000000,1.32596411,4,32789.00000000,1.32596411
1500268980000,0.00004095,0.00004139,0.00004095,0.00004139,10069.00000000,0.41380390,4,10069.00000000,0.41380390
1500269040000,0.00004139,0.00004139,0.00004139,0.00004139,0.00000000,0.00000000,0,0.00000000,0.00000000
1500269100000,0.00004139,0.00004139,0.00004139,0.00004139,0.00000000,0.00000000,0,0.00000000,0.00000000
1500269160000,0.00004078,0.00004078,0.00004078,0.00004078,2500.00000000,0.10195000,1,0.00000000,0.00000000
1500269220000,0.00004078,0.00004182,0.00004078,0.00004182,32669.00000000,1.36368620,4,30769.00000000,1.28620420
1500269280000,0.00004200,0.00004200,0.00004200,0.00004200,4000.00000000,0.16800000,2,4000.00000000,0.16800000
1500269340000,0.00004200,0.00004210,0.00004200,0.00004210,26340.00000000,1.10675100,4,26340.00000000,1.10675100
1500269400000,0.00004210,0.00004210,0.00004210,0.00004210,0.00000000,0.00000000,0,0.00000000,0.00000000
1500269460000,0.00004210,0.00004210,0.00004210,0.00004210,0.00000000,0.00000000,0,0.00000000,0.00000000
1500269520000,0.00004210,0.00004210,0.00004210,0.00004210,0.00000000,0.00000000,0,0.00000000,0.00000000
1500269580000,0.00004210,0.00004210,0.00004210,0.00004210,0.00000000,0.00000000,0,0.00000000,0.00000000
1500269640000,0.00004210,0.00004210,0.00004210,0.00004210,0.00000000,0.00000000,0,0.00000000,0.00000000
1500269700000,0.00004210,0.00004210,0.00004210,0.00004210,0.00000000,0.00000000,0,0.00000000,0.00000000
1500269760000,0.00004210,0.00004210,0.00004210,0.00004210,0.00000000,0.00000000,0,0.00000000,0.00000000
1500269820000,0.00004210,0.00004210,0.00004210,0.00004210,0.00000000,0.00000000,0,0.00000000,0.00000000
1500269880000,0.00004210,0.00004210,0.00004210,0.00004210,0.00000000,0.00000000,0,0.00000000,0.00000000
1500269940000,0.00004120,0.00004120,0.00004120,0.00004120,20000.00000000,0.82400000,1,0.00000000,0.00000000
1500270000000,0.00004120,0.00004120,0.00004120,0.00004120,0.00000000,0.00000000,0,0.00000000,0.00000000
1500270060000,0.00004120,0.00004120,0.00004120,0.00004120,0.00000000,0.00000000,0,0.00000000,0.00000000
1500270120000,0.00004120,0.00004120,0.00004120,0.00004120,0.00000000,0.00000000,0,0.00000000,0.00000000
1500270180000,0.00004120,0.00004120,0.00004120,0.00004120,0.00000000,0.00000000,0,0.00000000,0.00000000
1500270240000,0.00004100,0.00004100,0.00004100,0.00004100,9995.00000000,0.40979500,1,9995.00000000,0.40979500
1500270300000,0.00004110,0.00004120,0.00004110,0.00004118,21971.00000000,0.90489794,3,21971.00000000,0.90489794
1500270360000,0.00004118,0.00004118,0.00004118,0.00004118,45127.00000000,1.85832986,1,45127.00000000,1.85832986
1500270420000,0.00004150,0.00004150,0.00004150,0.00004150,52682.00000000,2.18630300,7,0.00000000,0.00000000
1500270480000,0.00004150,0.00004210,0.00004150,0.00004210,65322.00000000,2.73014752,6,33066.00000000,1.39152352
1500270540000,0.00004210,0.00004210,0.00004210,0.00004210,0.00000000,0.00000000,0,0.00000000,0.00000000
1500270600000,0.00004210,0.00004300,0.00004210,0.00004300,80117.00000000,3.40601921,9,80117.00000000,3.40601921
1500270660000,0.00004205,0.00004390,0.00004205,0.00004390,31305.00000000,1.34591940,10,29805.00000000,1.28284440
1500270720000,0.00004250,0.00004250,0.00004250,0.00004250,10922.00000000,0.46418500,3,0.00000000,0.00000000
1500270780000,0.00004250,0.00004250,0.00004250,0.00004250,25910.00000000,1.10117500,6,0.00000000,0.00000000
1500270840000,0.00004320,0.00004320,0.00004250,0.00004250,88200.00000000,3.80450000,2,80000.00000000,3.45600000
1500270900000,0.00004205,0.00004205,0.00004205,0.00004205,2300.00000000,0.09671500,1,0.00000000,0.00000000
1500270960000,0.00004205,0.00004205,0.00004205,0.00004205,0.00000000,0.00000000,0,0.00000000,0.00000000
1500271020000,0.00004349,0.00004349,0.00004349,0.00004349,500.00000000,0.02174500,1,500.00000000,0.02174500
1500271080000,0.00004349,0.00004349,0.00004349,0.00004349,0.00000000,0.00000000,0,0.00000000,0.00000000
1500271140000,0.00004349,0.00004349,0.00004349,0.00004349,0.00000000,0.00000000,0,0.00000000,0.00000000
1500271200000,0.00004349,0.00004349,0.00004349,0.00004349,0.00000000,0.00000000,0,0.00000000,0.00000000
1500271260000,0.00004349,0.00004349,0.00004349,0.00004349,0.00000000,0.00000000,0,0.00000000,0.00000000
1500271320000,0.00004349,0.00004349,0.00004349,0.00004349,0.00000000,0.00000000,0,0.00000000,0.00000000
1500271380000,0.00004349,0.00004349,0.00004349,0.00004349,0.00000000,0.00000000,0,0.00000000,0.00000000
1500271440000,0.00004349,0.00004349,0.00004349,0.00004349,0.00000000,0.00000000,0,0.00000000,0.00000000
1500271500000,0.00004349,0.00004349,0.00004349,0.00004349,0.00000000,0.00000000,0,0.00000000,0.00000000
1500271560000,0.00004349,0.00004349,0.00004349,0.00004349,0.00000000,0.00000000,0,0.00000000,0.00000000
1500271620000,0.00004349,0.00004349,0.00004349,0.00004349,0.00000000,0.00000000,0,0.00000000,0.00000000
1500271680000,0.00004349,0.00004349,0.00004349,0.00004349,0.00000000,0.00000000,0,0.00000000,0.00000000
1500271740000,0.00004349,0.00004349,0.00004349,0.00004349,0.00000000,0.00000000,0,0.00000000,0.00000000
1500271800000,0.00004349,0.00004349,0.00004349,0.00004349,0.00000000,0.00000000,0,0.00000000,0.00000000
1500271860000,0.00004349,0.00004349,0.00004349,0.00004349,0.00000000,0.00000000,0,0.00000000,0.00000000
1500271920000,0.00004349,0.00004349,0.00004349,0.00004349,0.00000000,0.00000000,0,0.00000000,0.00000000
1500271980000,0.00004349,0.00004349,0.00004349,0.00004349,0.00000000,0.00000000,0,0.00000000,0.00000000
1500272040000,0.00004349,0.00004349,0.00004349,0.00004349,0.00000000,0.00000000,0,0.00000000,0.00000000
1500272100000,0.00004349,0.00004349,0.00004349,0.00004349,0.00000000,0.00000000,0,0.00000000,0.00000000
1500272160000,0.00004349,0.00004349,0.00004349,0.00004349,0.00000000,0.00000000,0,0.00000000,0.00000000
1500272220000,0.00004349,0.00004349,0.00004349,0.00004349,0.00000000,0.00000000,0,0.00000000,0.00000000
1500272280000,0.00004349,0.00004349,0.00004349,0.00004349,0.00000000,0.00000000,0,0.00000000,0.00000000
1500272340000,0.00004349,0.00004349,0.00004349,0.00004349,0.00000000,0.00000000,0,0.00000000,0.00000000
1500272400000,0.00004349,0.00004349,0.00004349,0.00004349,0.00000000,0.00000000,0,0.00000000,0.00000000
1500272460000,0.00004349,0.00004349,0.00004349,0.00004349,0.00000000,0.00000000,0,0.00000000,0.00000000
1500272520000,0.00004349,0.00004349,0.00004349,0.00004349,0.00000000,0.00000000,0,0.00000000,0.00000000
1500272580000,0.00004349,0.00004349,0.00004349,0.00004349,0.00000000,0.00000000,0,0.00000000,0.00000000
1500272640000,0.00004349,0.00004349,0.00004349,0.00004349,0.00000000,0.00000000,0,0.00000000,0.00000000
1500272700000,0.00004349,0.00004349,0.00004349,0.00004349,0.00000000,0.00000000,0,0.00000000,0.00000000
1500272760000,0.00004349,0.00004349,0.00004349,0.00004349,0.00000000,0.00000000,0,0.00000000,0.00000000
1500272820000,0.00004349,0.00004349,0.00004349,0.00004349,0.00000000,0.00000000,0,0.00000000,0.00000000
1500272880000,0.00004349,0.00004349,0.00004349,0.00004349,0.00000000,0.00000000,0,0.00000000,0.00000000
1500272940000,0.00004349,0.00004349,0.00004349,0.00004349,0.00000000,0.00000000,0,0.00000000,0.00000000
1500273000000,0.00004349,0.00004349,0.00004349,0.00004349,0.00000000,0.00000000,0,0.00000000,0.00000000
1500273060000,0.00004349,0.00004349,0.00004349,0.00004349,0.00000000,0.00000000,0,0.00000000,0.00000000
